correctionsNb,cancelled,onBehalf,jointProcurement,fraAgreement,accelerated,outOfDirectives,subContracted,gpa,multipleCae,typeOfContract,topType,renewal,contractDuration,publicityDuration,tenderNumber,AgentNumber,Score
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,36.0,39.0,4.0,1750,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,36.0,39.0,1.0,1750,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,36.0,39.0,1.0,1750,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,25.0,39.0,5.0,1750,1
0.0,0.0,N,N,N,,1.0,Y,N,N,W,AWP,,,,2.0,1750,1
0.0,0.0,N,N,Y,,1.0,N,N,N,W,AWP,,,,3.0,1750,1
0.0,0.0,N,N,Y,,1.0,N,N,N,W,AWP,,,,2.0,1750,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,36.0,34.0,2.0,1750,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,36.0,34.0,4.0,1750,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,36.0,34.0,1.0,1750,1
0.0,0.0,Y,Y,Y,,0.0,N,Y,Y,W,OPE,Y,,35.0,6.0,1750,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.05,50.0,3.0,1750,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,3.68,30.0,3.0,1750,1
0.0,0.0,N,N,Y,,0.0,N,,N,W,OPE,Y,12.0,32.0,4.0,1750,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,3.0,11.0,4.0,1750,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,12.0,47.0,13.0,1750,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,3.68,31.0,4.0,1750,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,62.0,2.0,1750,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,RES,N,16.0,32.0,2.0,1750,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,3.59,52.0,2.0,1750,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,3.68,31.0,4.0,1751,0
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,36.0,39.0,2.0,1751,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,4.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,1.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,2.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,5.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,2.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,3.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,4.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,3.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,6.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,4.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,7.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,2.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,7.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,8.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,2.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,2.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,2.0,1752,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,2.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.05,50.0,3.0,1752,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,42.0,3.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,42.0,5.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,42.0,5.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,42.0,3.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,42.0,1.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,42.0,3.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,42.0,2.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,42.0,3.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,33.0,2.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,33.0,4.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,33.0,3.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,33.0,3.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,33.0,2.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,35.0,3.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,3.59,52.0,10.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,3.59,52.0,2.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.05,50.0,2.0,1753,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,6.0,1753,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,4.0,1753,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,8.0,1753,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,3.68,30.0,3.0,1754,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,3.68,30.0,3.0,1754,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.05,50.0,3.0,1754,0
0.0,0.0,N,N,N,,1.0,Y,N,N,W,AWP,,,,5.0,1754,0
0.0,0.0,N,N,Y,,0.0,N,,N,W,OPE,Y,12.0,32.0,4.0,1754,0
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,36.0,39.0,3.0,1754,0
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,36.0,39.0,2.0,1754,0
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,36.0,39.0,2.0,1754,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,3.0,11.0,4.0,1754,0
0.0,0.0,N,N,Y,,0.0,N,Y,N,W,OPE,N,36.0,35.0,2.0,1755,0
0.0,0.0,N,N,Y,,0.0,N,Y,N,W,OPE,N,36.0,35.0,2.0,1755,0
0.0,0.0,N,N,Y,,0.0,N,Y,N,W,OPE,N,36.0,35.0,1.0,1755,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,4.0,1756,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,3.0,1756,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,2.0,1756,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,2.0,1756,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,2.0,1756,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,4.0,1756,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,8.0,1756,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,6.0,1756,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,5.0,1756,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,9.0,1756,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,6.0,1756,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1756,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,2.0,1756,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,3.0,1756,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,41.0,2.0,1756,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,35.0,3.0,1756,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,13.0,42.0,2.0,1756,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,11.02,35.0,2.0,1756,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,3.0,31.0,5.0,1757,0
0.0,0.0,N,N,Y,,0.0,N,Y,N,W,OPE,Y,48.0,34.0,4.0,1758,0
0.0,0.0,N,N,Y,,0.0,N,Y,N,W,OPE,Y,48.0,34.0,3.0,1758,0
0.0,0.0,N,N,Y,,0.0,N,Y,N,W,OPE,Y,48.0,34.0,3.0,1758,0
0.0,0.0,N,N,Y,,0.0,N,Y,N,W,OPE,Y,48.0,34.0,4.0,1758,0
0.0,0.0,N,N,Y,,0.0,N,Y,N,W,OPE,Y,12.0,73.0,3.0,1758,0
0.0,0.0,N,N,Y,,0.0,N,Y,N,W,OPE,Y,12.0,32.0,3.0,1758,0
0.0,0.0,N,N,Y,,0.0,N,Y,N,W,OPE,Y,12.0,32.0,3.0,1758,0
0.0,0.0,N,N,Y,,0.0,N,Y,N,W,OPE,Y,12.0,35.0,3.0,1758,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,NOC,,,,2.0,1759,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1759,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1759,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1760,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1760,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1761,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1761,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1761,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1762,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1762,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1762,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1762,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,10.0,30.0,2.0,1762,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1762,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,2.0,1763,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1763,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1764,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1765,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1765,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1765,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1765,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1765,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1765,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1765,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1766,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1766,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1766,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1767,0
0.0,0.0,N,N,Y,,1.0,Y,Y,N,W,AWP,,,,4.0,1767,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1767,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1767,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1767,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,10.0,30.0,2.0,1767,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1767,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1767,0
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,12.0,47.0,13.0,1767,0
0.0,0.0,Y,Y,Y,,1.0,N,N,Y,W,AWP,,,,3.0,1768,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1768,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,24.0,31.0,7.0,1768,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1768,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1768,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1768,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1768,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1769,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1769,0
0.0,0.0,Y,Y,Y,,1.0,N,N,Y,W,AWP,,,,3.0,1769,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,24.0,31.0,7.0,1769,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1769,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1769,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1769,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,1.97,38.0,7.0,1770,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,1.97,38.0,7.0,1770,0
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,12.0,47.0,13.0,1770,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,12.0,47.0,13.0,1770,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,12.0,47.0,13.0,1770,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,5.0,20.0,4.0,1770,0
0.0,0.0,N,N,N,,1.0,Y,N,N,W,AWP,,,,3.0,1770,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1770,0
0.0,0.0,N,N,Y,,1.0,Y,Y,N,W,AWP,,,,4.0,1770,0
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,36.0,39.0,1.0,1770,0
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,36.0,39.0,2.0,1770,0
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,36.0,39.0,2.0,1770,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1770,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,6.0,1771,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1771,0
0.0,0.0,N,N,Y,,1.0,N,Y,N,W,AWP,,,,2.0,1771,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,10.0,30.0,2.0,1771,0
0.0,0.0,Y,Y,Y,,1.0,N,N,Y,W,AWP,,,,3.0,1772,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1772,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1772,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,24.0,31.0,7.0,1772,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1772,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1772,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1772,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1772,0
0.0,0.0,N,N,Y,,1.0,N,Y,N,W,AWP,,,,2.0,1772,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,10.0,30.0,2.0,1772,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,6.0,1772,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1773,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1773,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1773,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1773,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1773,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1773,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1773,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,2.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,2.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,5.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1774,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1774,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1774,1
0.0,0.0,Y,Y,Y,,1.0,N,N,Y,W,AWP,,,,3.0,1775,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1775,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,24.0,31.0,7.0,1775,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1775,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1775,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1775,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1775,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,5.0,1776,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1777,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1777,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1777,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1777,0
0.0,0.0,Y,Y,Y,,1.0,N,N,Y,W,AWP,,,,3.0,1778,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1778,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,24.0,31.0,7.0,1778,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1778,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1778,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1778,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1778,0
0.0,0.0,Y,Y,Y,,1.0,N,N,Y,W,AWP,,,,3.0,1779,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1779,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1779,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1779,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,24.0,31.0,7.0,1779,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1779,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1779,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1779,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1779,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,10.0,1780,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1780,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1781,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1781,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1782,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1782,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,2.0,1782,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1782,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1782,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,2.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,7.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1782,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1783,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1783,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1783,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1783,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1783,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1783,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1783,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1784,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,6.0,1784,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,7.0,1784,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1784,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,6.0,1784,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,5.0,1784,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1784,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1784,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1784,1
